Axis1,Axis2,Axis3,Axis4,Axis5,Axis6,Timestamp,Label
0.315918,-0.537598,-1.117432,-95.160309,15.618320,-117.725189,1443757710.130502,1
0.326660,-0.295898,-2.145752,-114.274811,250.129776,-137.297714,1443757710.190629,1
-1.190674,-0.817627,-3.584717,28.213741,91.007637,5.572519,1443757710.220544,1
-0.884766,0.417969,2.106689,149.862595,54.473282,8.198473,1443757710.250532,1
-1.463135,-0.517090,-2.308594,-64.290077,104.381676,30.335878,1443757710.280502,1
-1.994385,-1.126465,-1.022217,-32.503819,51.725189,-61.190838,1443757710.310574,1
-2.343994,0.443848,-0.712402,89.572517,-112.351143,-2.641221,1443757710.340620,1
-0.015869,-0.449463,-2.147461,210.015274,-213.465652,83.725189,1443757710.370547,1
0.082031,-0.159180,0.432129,101.526718,-102.763359,91.801529,1443757710.400744,1
-0.102295,-0.233398,-1.102539,51.114502,-26.900763,11.465649,1443757710.430570,1
0.496826,-0.201904,-1.083252,13.022901,-5.297710,-49.526718,1443757710.460497,1
-0.033936,-0.185303,-1.089600,-8.122137,-8.931297,-16.687023,1443757710.490625,1
